Datum;Tijd;Parameter;Locatie;Waarde;Eenheid;Windrichting;Windrichting eenheid;Bemonsteringshoogte;Referentievlak;
13-1-2022;21:00:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;236,5;graden;-999999999;NVT;
13-1-2022;21:10:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;242,3;graden;-999999999;NVT;
13-1-2022;21:20:00;Temperatuur Oppervlaktewater oC;Nes;3,9;oC;248,2;graden;-999999999;NVT;
13-1-2022;21:30:00;Temperatuur Oppervlaktewater oC;Nes;3,9;oC;251,9;graden;-999999999;NVT;
13-1-2022;21:40:00;Temperatuur Oppervlaktewater oC;Nes;3,9;oC;250,0;graden;-999999999;NVT;
13-1-2022;21:50:00;Temperatuur Oppervlaktewater oC;Nes;3,9;oC;252,5;graden;-999999999;NVT;
13-1-2022;22:00:00;Temperatuur Oppervlaktewater oC;Nes;3,9;oC;250,0;graden;-999999999;NVT;
13-1-2022;22:10:00;Temperatuur Oppervlaktewater oC;Nes;3,9;oC;247,0;graden;-999999999;NVT;
13-1-2022;22:20:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;247,4;graden;-999999999;NVT;
13-1-2022;22:30:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;244,0;graden;-999999999;NVT;
13-1-2022;22:40:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;249,5;graden;-999999999;NVT;
13-1-2022;22:50:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;248,7;graden;-999999999;NVT;
13-1-2022;23:00:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;248,9;graden;-999999999;NVT;
13-1-2022;23:10:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;251,3;graden;-999999999;NVT;
13-1-2022;23:20:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;247,6;graden;-999999999;NVT;
13-1-2022;23:30:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;245,3;graden;-999999999;NVT;
13-1-2022;23:40:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;250,8;graden;-999999999;NVT;
13-1-2022;23:50:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;253,9;graden;-999999999;NVT;
14-1-2022;00:00:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;254,5;graden;-999999999;NVT;
14-1-2022;00:10:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;248,1;graden;-999999999;NVT;
14-1-2022;00:20:00;Temperatuur Oppervlaktewater oC;Nes;3,7;oC;243,1;graden;-999999999;NVT;
14-1-2022;00:30:00;Temperatuur Oppervlaktewater oC;Nes;3,7;oC;245,6;graden;-999999999;NVT;
14-1-2022;00:40:00;Temperatuur Oppervlaktewater oC;Nes;3,7;oC;250,6;graden;-999999999;NVT;
14-1-2022;00:50:00;Temperatuur Oppervlaktewater oC;Nes;3,7;oC;261,1;graden;-999999999;NVT;
14-1-2022;01:00:00;Temperatuur Oppervlaktewater oC;Nes;3,7;oC;258,4;graden;-999999999;NVT;
14-1-2022;01:10:00;Temperatuur Oppervlaktewater oC;Nes;3,7;oC;255,3;graden;-999999999;NVT;
14-1-2022;01:20:00;Temperatuur Oppervlaktewater oC;Nes;3,7;oC;251,2;graden;-999999999;NVT;
14-1-2022;01:30:00;Temperatuur Oppervlaktewater oC;Nes;3,7;oC;253,6;graden;-999999999;NVT;
14-1-2022;01:40:00;Temperatuur Oppervlaktewater oC;Nes;3,7;oC;255,6;graden;-999999999;NVT;
14-1-2022;01:50:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;263,7;graden;-999999999;NVT;
14-1-2022;02:00:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;264,4;graden;-999999999;NVT;
14-1-2022;02:10:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;268,2;graden;-999999999;NVT;
14-1-2022;02:20:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;271,5;graden;-999999999;NVT;
14-1-2022;02:30:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;271,3;graden;-999999999;NVT;
14-1-2022;02:40:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;268,6;graden;-999999999;NVT;
14-1-2022;02:50:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;267,3;graden;-999999999;NVT;
14-1-2022;03:00:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;273,0;graden;-999999999;NVT;
14-1-2022;03:10:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;274,2;graden;-999999999;NVT;
14-1-2022;03:20:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;274,2;graden;-999999999;NVT;
14-1-2022;03:30:00;Temperatuur Oppervlaktewater oC;Nes;3,8;oC;274,7;graden;-999999999;NVT;
14-1-2022;03:40:00;Temperatuur Oppervlaktewater oC;Nes;3,9;oC;270,7;graden;-999999999;NVT;
14-1-2022;03:50:00;Temperatuur Oppervlaktewater oC;Nes;3,9;oC;267,9;graden;-999999999;NVT;
14-1-2022;04:00:00;Temperatuur Oppervlaktewater oC;Nes;3,9;oC;268,7;graden;-999999999;NVT;
14-1-2022;04:10:00;Temperatuur Oppervlaktewater oC;Nes;3,9;oC;266,3;graden;-999999999;NVT;
14-1-2022;04:20:00;Temperatuur Oppervlaktewater oC;Nes;3,9;oC;269,4;graden;-999999999;NVT;
14-1-2022;04:30:00;Temperatuur Oppervlaktewater oC;Nes;3,9;oC;265,0;graden;-999999999;NVT;
14-1-2022;04:40:00;Temperatuur Oppervlaktewater oC;Nes;3,9;oC;260,5;graden;-999999999;NVT;
14-1-2022;04:50:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;254,3;graden;-999999999;NVT;
14-1-2022;05:00:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;255,7;graden;-999999999;NVT;
14-1-2022;05:10:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;252,4;graden;-999999999;NVT;
14-1-2022;05:20:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;254,2;graden;-999999999;NVT;
14-1-2022;05:30:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;262,0;graden;-999999999;NVT;
14-1-2022;05:40:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;269,6;graden;-999999999;NVT;
14-1-2022;05:50:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;272,3;graden;-999999999;NVT;
14-1-2022;06:00:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;264,3;graden;-999999999;NVT;
14-1-2022;06:10:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;263,8;graden;-999999999;NVT;
14-1-2022;06:20:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;267,0;graden;-999999999;NVT;
14-1-2022;06:30:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;282,6;graden;-999999999;NVT;
14-1-2022;06:40:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;285,5;graden;-999999999;NVT;
14-1-2022;06:50:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;286,2;graden;-999999999;NVT;
14-1-2022;07:00:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;288,1;graden;-999999999;NVT;
14-1-2022;07:10:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;286,5;graden;-999999999;NVT;
14-1-2022;07:20:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;283,6;graden;-999999999;NVT;
14-1-2022;07:30:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;283,1;graden;-999999999;NVT;
14-1-2022;07:40:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;284,3;graden;-999999999;NVT;
14-1-2022;07:50:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;278,6;graden;-999999999;NVT;
14-1-2022;08:00:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;278,1;graden;-999999999;NVT;
14-1-2022;08:10:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;278,2;graden;-999999999;NVT;
14-1-2022;08:20:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;281,7;graden;-999999999;NVT;
14-1-2022;08:30:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;279,9;graden;-999999999;NVT;
14-1-2022;08:40:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;280,3;graden;-999999999;NVT;
14-1-2022;08:50:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;284,3;graden;-999999999;NVT;
14-1-2022;09:00:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;285,9;graden;-999999999;NVT;
14-1-2022;09:10:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;279,6;graden;-999999999;NVT;
14-1-2022;09:20:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;276,2;graden;-999999999;NVT;
14-1-2022;09:30:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;277,5;graden;-999999999;NVT;
14-1-2022;09:40:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;272,1;graden;-999999999;NVT;
14-1-2022;09:50:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;269,1;graden;-999999999;NVT;
14-1-2022;10:00:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;268,0;graden;-999999999;NVT;
14-1-2022;10:10:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;285,5;graden;-999999999;NVT;
14-1-2022;10:20:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;281,6;graden;-999999999;NVT;
14-1-2022;10:30:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;279,6;graden;-999999999;NVT;
14-1-2022;10:40:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;271,0;graden;-999999999;NVT;
14-1-2022;10:50:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;273,0;graden;-999999999;NVT;
14-1-2022;11:00:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;274,1;graden;-999999999;NVT;
14-1-2022;11:10:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;277,9;graden;-999999999;NVT;
14-1-2022;11:20:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;282,7;graden;-999999999;NVT;
14-1-2022;11:30:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;281,6;graden;-999999999;NVT;
14-1-2022;11:40:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;280,9;graden;-999999999;NVT;
14-1-2022;11:50:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;279,3;graden;-999999999;NVT;
14-1-2022;12:00:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;277,9;graden;-999999999;NVT;
14-1-2022;12:10:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;275,9;graden;-999999999;NVT;
14-1-2022;12:20:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;270,9;graden;-999999999;NVT;
14-1-2022;12:30:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;268,1;graden;-999999999;NVT;
14-1-2022;12:40:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;266,2;graden;-999999999;NVT;
14-1-2022;12:50:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;267,2;graden;-999999999;NVT;
14-1-2022;13:00:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;267,0;graden;-999999999;NVT;
14-1-2022;13:10:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;266,8;graden;-999999999;NVT;
14-1-2022;13:20:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;273,8;graden;-999999999;NVT;
14-1-2022;13:30:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;274,7;graden;-999999999;NVT;
14-1-2022;13:40:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;274,9;graden;-999999999;NVT;
14-1-2022;13:50:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;277,9;graden;-999999999;NVT;
14-1-2022;14:00:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;277,6;graden;-999999999;NVT;
14-1-2022;14:10:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;283,0;graden;-999999999;NVT;
14-1-2022;14:20:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;282,2;graden;-999999999;NVT;
14-1-2022;14:30:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;280,6;graden;-999999999;NVT;
14-1-2022;14:40:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;280,4;graden;-999999999;NVT;
14-1-2022;14:50:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;283,1;graden;-999999999;NVT;
14-1-2022;15:00:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;291,2;graden;-999999999;NVT;
14-1-2022;15:10:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;296,9;graden;-999999999;NVT;
14-1-2022;15:20:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;296,9;graden;-999999999;NVT;
14-1-2022;15:30:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;299,9;graden;-999999999;NVT;
14-1-2022;15:40:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;303,3;graden;-999999999;NVT;
14-1-2022;15:50:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;308,0;graden;-999999999;NVT;
14-1-2022;16:00:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;295,0;graden;-999999999;NVT;
14-1-2022;16:10:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;293,1;graden;-999999999;NVT;
14-1-2022;16:20:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;296,5;graden;-999999999;NVT;
14-1-2022;16:30:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;293,4;graden;-999999999;NVT;
14-1-2022;16:40:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;297,4;graden;-999999999;NVT;
14-1-2022;16:50:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;284,7;graden;-999999999;NVT;
14-1-2022;17:00:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;303,3;graden;-999999999;NVT;
14-1-2022;17:10:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;311,3;graden;-999999999;NVT;
14-1-2022;17:20:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;308,7;graden;-999999999;NVT;
14-1-2022;17:30:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;291,8;graden;-999999999;NVT;
14-1-2022;17:40:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;285,0;graden;-999999999;NVT;
14-1-2022;17:50:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;284,9;graden;-999999999;NVT;
14-1-2022;18:00:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;283,7;graden;-999999999;NVT;
14-1-2022;18:10:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;287,5;graden;-999999999;NVT;
14-1-2022;18:20:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;276,8;graden;-999999999;NVT;
14-1-2022;18:30:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;276,3;graden;-999999999;NVT;
14-1-2022;18:40:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;273,3;graden;-999999999;NVT;
14-1-2022;18:50:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;258,0;graden;-999999999;NVT;
14-1-2022;19:00:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;255,6;graden;-999999999;NVT;
14-1-2022;19:10:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;251,4;graden;-999999999;NVT;
14-1-2022;19:20:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;251,9;graden;-999999999;NVT;
14-1-2022;19:30:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;249,6;graden;-999999999;NVT;
14-1-2022;19:40:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;253,5;graden;-999999999;NVT;
14-1-2022;19:50:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;270,7;graden;-999999999;NVT;
14-1-2022;20:00:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;282,2;graden;-999999999;NVT;
14-1-2022;20:10:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;277,1;graden;-999999999;NVT;
14-1-2022;20:20:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;264,2;graden;-999999999;NVT;
14-1-2022;20:30:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;264,3;graden;-999999999;NVT;
14-1-2022;20:40:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;264,5;graden;-999999999;NVT;
14-1-2022;20:50:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;265,7;graden;-999999999;NVT;
14-1-2022;21:00:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;264,1;graden;-999999999;NVT;
14-1-2022;21:10:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;270,9;graden;-999999999;NVT;
14-1-2022;21:20:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;268,6;graden;-999999999;NVT;
14-1-2022;21:30:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;261,2;graden;-999999999;NVT;
14-1-2022;21:40:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;257,3;graden;-999999999;NVT;
14-1-2022;21:50:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;268,9;graden;-999999999;NVT;
14-1-2022;22:00:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;283,4;graden;-999999999;NVT;
14-1-2022;22:10:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;295,1;graden;-999999999;NVT;
14-1-2022;22:20:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;290,7;graden;-999999999;NVT;
14-1-2022;22:30:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;301,2;graden;-999999999;NVT;
14-1-2022;22:40:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;287,7;graden;-999999999;NVT;
14-1-2022;22:50:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;274,2;graden;-999999999;NVT;
14-1-2022;23:00:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;267,7;graden;-999999999;NVT;
14-1-2022;23:10:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;269,0;graden;-999999999;NVT;
14-1-2022;23:20:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;260,5;graden;-999999999;NVT;
14-1-2022;23:30:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;265,3;graden;-999999999;NVT;
14-1-2022;23:40:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;285,2;graden;-999999999;NVT;
14-1-2022;23:50:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;291,7;graden;-999999999;NVT;
15-1-2022;00:00:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;294,5;graden;-999999999;NVT;
15-1-2022;00:10:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;299,2;graden;-999999999;NVT;
15-1-2022;00:20:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;314,4;graden;-999999999;NVT;
15-1-2022;00:30:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;321,6;graden;-999999999;NVT;
15-1-2022;00:40:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;319,6;graden;-999999999;NVT;
15-1-2022;00:50:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;282,0;graden;-999999999;NVT;
15-1-2022;01:00:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;254,5;graden;-999999999;NVT;
15-1-2022;01:10:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;219,7;graden;-999999999;NVT;
15-1-2022;01:20:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;247,3;graden;-999999999;NVT;
15-1-2022;01:30:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;341,7;graden;-999999999;NVT;
15-1-2022;01:40:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;358,1;graden;-999999999;NVT;
15-1-2022;01:50:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;5,0;graden;-999999999;NVT;
15-1-2022;02:00:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;90,0;graden;-999999999;NVT;
15-1-2022;02:10:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;90,0;graden;-999999999;NVT;
15-1-2022;02:20:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;90,0;graden;-999999999;NVT;
15-1-2022;02:30:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;160,2;graden;-999999999;NVT;
15-1-2022;02:40:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;161,8;graden;-999999999;NVT;
15-1-2022;02:50:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;163,6;graden;-999999999;NVT;
15-1-2022;03:00:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;166,0;graden;-999999999;NVT;
15-1-2022;03:10:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;164,6;graden;-999999999;NVT;
15-1-2022;03:20:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;164,6;graden;-999999999;NVT;
15-1-2022;03:30:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;164,6;graden;-999999999;NVT;
15-1-2022;03:40:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;165,5;graden;-999999999;NVT;
15-1-2022;03:50:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;166,0;graden;-999999999;NVT;
15-1-2022;04:00:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;165,7;graden;-999999999;NVT;
15-1-2022;04:10:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;167,6;graden;-999999999;NVT;
15-1-2022;04:20:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;168,7;graden;-999999999;NVT;
15-1-2022;04:30:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;170,2;graden;-999999999;NVT;
15-1-2022;04:40:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;138,8;graden;-999999999;NVT;
15-1-2022;04:50:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;84,8;graden;-999999999;NVT;
15-1-2022;05:00:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;109,3;graden;-999999999;NVT;
15-1-2022;05:10:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;138,0;graden;-999999999;NVT;
15-1-2022;05:20:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;153,8;graden;-999999999;NVT;
15-1-2022;05:30:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;155,3;graden;-999999999;NVT;
15-1-2022;05:40:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;146,8;graden;-999999999;NVT;
15-1-2022;05:50:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;143,3;graden;-999999999;NVT;
15-1-2022;06:00:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;150,1;graden;-999999999;NVT;
15-1-2022;06:10:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;130,0;graden;-999999999;NVT;
15-1-2022;06:20:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;136,7;graden;-999999999;NVT;
15-1-2022;06:30:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;149,9;graden;-999999999;NVT;
15-1-2022;06:40:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;160,2;graden;-999999999;NVT;
15-1-2022;06:50:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;161,3;graden;-999999999;NVT;
15-1-2022;07:00:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;159,7;graden;-999999999;NVT;
15-1-2022;07:10:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;158,0;graden;-999999999;NVT;
15-1-2022;07:20:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;162,4;graden;-999999999;NVT;
15-1-2022;07:30:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;160,7;graden;-999999999;NVT;
15-1-2022;07:40:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;150,6;graden;-999999999;NVT;
15-1-2022;07:50:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;151,3;graden;-999999999;NVT;
15-1-2022;08:00:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;154,5;graden;-999999999;NVT;
15-1-2022;08:10:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;144,4;graden;-999999999;NVT;
15-1-2022;08:20:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;149,2;graden;-999999999;NVT;
15-1-2022;08:30:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;141,0;graden;-999999999;NVT;
15-1-2022;08:40:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;140,5;graden;-999999999;NVT;
15-1-2022;08:50:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;141,8;graden;-999999999;NVT;
15-1-2022;09:00:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;145,8;graden;-999999999;NVT;
15-1-2022;09:10:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;158,6;graden;-999999999;NVT;
15-1-2022;09:20:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;146,2;graden;-999999999;NVT;
15-1-2022;09:30:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;140,4;graden;-999999999;NVT;
15-1-2022;09:40:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;147,4;graden;-999999999;NVT;
15-1-2022;09:50:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;157,1;graden;-999999999;NVT;
15-1-2022;10:00:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;148,1;graden;-999999999;NVT;
15-1-2022;10:10:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;149,7;graden;-999999999;NVT;
15-1-2022;10:20:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;161,1;graden;-999999999;NVT;
15-1-2022;10:30:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;158,3;graden;-999999999;NVT;
15-1-2022;10:40:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;158,6;graden;-999999999;NVT;
15-1-2022;10:50:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;161,3;graden;-999999999;NVT;
15-1-2022;11:00:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;153,8;graden;-999999999;NVT;
15-1-2022;11:10:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;161,6;graden;-999999999;NVT;
15-1-2022;11:20:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;155,8;graden;-999999999;NVT;
15-1-2022;11:30:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;156,3;graden;-999999999;NVT;
15-1-2022;11:40:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;167,0;graden;-999999999;NVT;
15-1-2022;11:50:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;165,8;graden;-999999999;NVT;
15-1-2022;12:00:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;161,6;graden;-999999999;NVT;
15-1-2022;12:10:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;159,5;graden;-999999999;NVT;
